시군구명	접근성 변수명	위도	경도
창원시	버스정류장_덕산해군아파트	35.14483919	128.707034
창원시	버스정류장_부평마을	35.14745947	128.4790644
창원시	버스정류장_부평마을	35.14720699	128.479013
창원시	버스정류장_인의동터미널	35.14490443	128.6609472
창원시	버스정류장_덕산동	35.14420827	128.7010386
창원시	버스정류장_덕산동	35.14417143	128.7012012
창원시	버스정류장_인의동터미널	35.14465643	128.6606162
창원시	버스정류장_대덕농원	35.14557214	128.5835752
창원시	버스정류장_대덕농원	35.14550401	128.5837259
창원시	버스정류장_태봉병원	35.14585956	128.5111238
창원시	버스정류장_태봉마을	35.14655866	128.5108784
창원시	버스정류장_자은포스코	35.14276243	128.7074702
창원시	버스정류장_금산마을입구	35.14601436	128.4504695
창원시	버스정류장_금산마을입구	35.14595394	128.4503454
창원시	버스정류장_의산보건진료소	35.14644582	128.3701934
창원시	버스정류장_의산보건진료소	35.14654418	128.3703447
창원시	버스정류장_매립지입구	35.14340782	128.580972
창원시	버스정류장_매립지입구	35.14335524	128.5810818
창원시	버스정류장_자은본동	35.14051058	128.7075129
창원시	버스정류장_우성아파트	35.14021743	128.7012582
창원시	버스정류장_오산마을	35.14270631	128.5073517
창원시	버스정류장_망곡마을	35.14299729	128.4827767
창원시	버스정류장_망곡마을	35.14258697	128.4834386
창원시	버스정류장_입곡마을입구	35.14162511	128.5076239
창원시	버스정류장_덕동어린이집	35.14128468	128.5783748
창원시	버스정류장_덕동어린이집	35.141258	128.5780181
창원시	버스정류장_마산시외버스터미널	35.16874971	128.5549812
창원시	버스정류장_대원현대사원아파트	35.19938437	128.5734663
창원시	버스정류장_반림현대산업아파트	35.23667654	128.6772916
창원시	버스정류장_종합터미널	35.23715834	128.6389092
창원시	버스정류장_파티마병원	35.23701882	128.646896
창원시	버스정류장_창원공고.파티마병원	35.23676741	128.6445201
창원시	버스정류장_마산시외버스터미널	35.23786109	128.5823601
창원시	버스정류장_합성동농협	35.23751543	128.5847172
창원시	버스정류장_종합터미널	35.2373489	128.6393206
창원시	버스정류장_교통문화연수원	35.23626482	128.6715575
창원시	버스정류장_반림현대건설아파트	35.23616833	128.6744651
창원시	버스정류장_마산동부경찰서	35.23729043	128.5891902
창원시	버스정류장_반송시장.아이필상가	35.23611981	128.6718793
창원시	버스정류장_파티마병원	35.23662345	128.6449842
창원시	버스정류장_마산동부경찰서	35.23725644	128.5888542
창원시	버스정류장_반송여중	35.23602716	128.6743718
창원시	버스정류장_경남도청	35.23569746	128.6916432
창원시	버스정류장_마산시외버스터미널	35.23721924	128.5818197
창원시	버스정류장_경남도청/통계청	35.2353186	128.691677
창원시	버스정류장_노블파크아파트	35.23567889	128.6655645
창원시	버스정류장_내서초등학교	35.23709317	128.5468
창원시	버스정류장_내서초등학교	35.2368572	128.5468785
창원시	버스정류장_창원종합운동장	35.23543136	128.6654177
창원시	버스정류장_안계종점	35.23763595	128.4867552
창원시	버스정류장_마산역	35.23636743	128.5807282
창원시	버스정류장_안계종점	35.23721761	128.4871762
창원시	버스정류장_창원종합터미널	35.23576717	128.6392231
창원시	버스정류장_양덕1동	35.23598343	128.5879632
창원시	버스정류장_창원공고.도로교통공단	35.23514788	128.6457309
창원시	버스정류장_양덕1동	35.23570244	128.5882082
창원시	버스정류장_교도소	35.2360575	128.5589358
창원시	버스정류장_교도소	35.23595848	128.558855
창원시	버스정류장_롯데아파트	35.23413194	128.6857184
창원시	버스정류장_포레나대원아파트	35.23491807	128.6503078
창원시	버스정류장_마산역종점	35.23493932	128.5779406
창원시	버스정류장_포레나대원아파트	35.23509252	128.650402
창원시	버스정류장_병무청	35.23404584	128.691609
창원시	버스정류장_창원종합터미널	35.23573018	128.6385049
창원시	버스정류장_약수터가든	35.23567836	128.5517112
창원시	버스정류장_병무청	35.23368651	128.6915618
창원시	버스정류장_마산역	35.23517543	128.5802572
창원시	버스정류장_약수터가든	35.23532399	128.5520439
창원시	버스정류장_서안양덕타운	35.23489643	128.5885662
창원시	버스정류장_대원로	35.23318956	128.6544632
창원시	버스정류장_서안양덕타운	35.23493966	128.5882252
창원시	버스정류장_대원로	35.23311369	128.6542447
창원시	버스정류장_창원문성대학교	35.2339001	128.6625055
창원시	버스정류장_롯데아파트	35.23337912	128.6853267
창원시	버스정류장_창원공고	35.2339729	128.6444291
창원시	버스정류장_크라운제과	35.23561743	128.5065712
창원시	버스정류장_창원문성대학교	35.23346683	128.6619248
창원시	버스정류장_더푸른아파트	35.23517643	128.5041732
창원시	버스정류장_한효국화맨션	35.23422282	128.5568914
창원시	버스정류장_트리비앙아파트.한국폴리텍대학	35.23239935	128.6720886
창원시	버스정류장_더푸른아파트	35.23480943	128.5044922
창원시	버스정류장_역전치안센터	35.23362543	128.5813332
창원시	버스정류장_한효국화맨션	35.23387863	128.5579704
창원시	버스정류장_양덕초등학교	35.23340459	128.5874334
창원시	버스정류장_양덕초등학교	35.23346977	128.5871982
창원시	버스정류장_마산역.동마산병원	35.23353866	128.5785156
창원시	버스정류장_트리비앙아파트.한국폴리텍대학	35.23212171	128.6720038
창원시	버스정류장_회성동행정복지센터/합포여중	35.23362342	128.561141
창원시	버스정류장_역전치안센터	35.23321143	128.5815852
창원시	버스정류장_회성동행정복지센터/합포여중	35.23341969	128.5612438
창원시	버스정류장_조달청	35.231488	128.6896867
창원시	버스정류장_토월공원.성산사회복지관	35.23145182	128.6947111
창원시	버스정류장_경남문화재연구원	35.23198006	128.6364375
창원시	버스정류장_토월공원.성산사회복지관	35.23140566	128.6951296
창원시	버스정류장_경남문화재연구원	35.23180144	128.6365369
창원시	버스정류장_한국전력공사	35.23104563	128.6890436
창원시	버스정류장_한국전력공사	35.2307158	128.6898487
창원시	버스정류장_보문주유소	35.23238332	128.5654754
창원시	버스정류장_롯데마트	35.23311519	128.5045121
창원시	버스정류장_서마산IC(사거리)	35.23226378	128.5644388
창원시	버스정류장_원계	35.23314724	128.5065296
창원시	버스정류장_원계	35.23299976	128.506136
창원시	버스정류장_보문주유소	35.23201709	128.5658387
창원시	버스정류장_롯데마트	35.23289998	128.5048467
창원시	버스정류장_중앙고등학교	35.23038103	128.6755717
창원시	버스정류장_양덕1동행정복지센터	35.23174443	128.5862812
창원시	버스정류장_양덕1동행정복지센터	35.23179682	128.5859714
창원시	버스정류장_창원농산물도매시장	35.230936	128.6384513
창원시	버스정류장_자동차검사장	35.23074469	128.6479801
창원시	버스정류장_자동차검사장	35.23079473	128.6471482
창원시	버스정류장_회성동우체국	35.23166443	128.5653502
창원시	버스정류장_북성초등학교	35.23151829	128.5680692
창원시	버스정류장_한일타운	35.23141519	128.5838593
창원시	버스정류장_한일타운	35.23121143	128.5836482
창원시	버스정류장_북성초등학교	35.23129866	128.5680968
창원시	버스정류장_삼계	35.23213943	128.503596
창원시	버스정류장_삼계	35.23196957	128.5042401
